file,column,old,new,row
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI mono; track=KITTI; geometry=mono; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_gbm_clf; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=traj/JB; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=brake/J; evaluated_on=traj/JB; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_mlp_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,True,False,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=brake/J; diagonal=False; signal=R1_gbm_clf; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=traj/JB; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=KITTI oracle; track=KITTI; geometry=oracle; trained_for=traj/JB; evaluated_on=traj/JB; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=gate_ridge; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=gate_gbm; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_ade/JC_ade; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes mono; track=nuScenes; geometry=mono; trained_for=brake/J; evaluated_on=plan_fde/JC_fde; diagonal=False; signal=R1_mlp_reg; matches_3dp=nan
consumer_transfer.csv,beats_random_filtered,False,True,group=nuScenes oracle; track=nuScenes; geometry=oracle; trained_for=brake/J; evaluated_on=brake/J; diagonal=True; signal=R1_mlp_reg; matches_3dp=True
consumer_transfer.csv,beats_random_filtered,True,False,group=nuScenes oracle; track=nuScenes; geometry=oracle; trained_for=plan_ade/JC_ade; evaluated_on=brake/J; diagonal=False; signal=gate_ridge; matches_3dp=nan
energy_module_claims.csv,detail,latency-budget oracle 0.0532; latency overrun of the energy plan +21.5%,latency-budget oracle 0.0535; latency overrun of the energy plan +21.3%,claim=b; convention=module; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.0888; latency overrun of the energy plan +19.0%,latency-budget oracle 0.1018; latency overrun of the energy plan -9.8%,claim=b; convention=module; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -16.5%,latency-budget oracle 0.1018; latency overrun of the energy plan -39.8%,claim=b; convention=module; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -49.9%,latency-budget oracle 0.1018; latency overrun of the energy plan -63.9%,claim=b; convention=module; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,losses 3; rows 30; losing rows: nuScenes oracle brake 30%; nuScenes mono brake 30%; nuScenes mono brake 50%,losses 2; rows 30; losing rows: nuScenes oracle brake 50%; nuScenes mono brake 20%,claim=c; convention=module; quantity=energy evaluation rows: wins / losses / rows
energy_module_claims.csv,detail,latency-budget oracle 0.0532; latency overrun of the energy plan +21.2%,latency-budget oracle 0.0535; latency overrun of the energy plan +21.0%,claim=b; convention=all_rails; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.0888; latency overrun of the energy plan +18.7%,latency-budget oracle 0.1018; latency overrun of the energy plan -9.8%,claim=b; convention=all_rails; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -16.5%,latency-budget oracle 0.1018; latency overrun of the energy plan -39.8%,claim=b; convention=all_rails; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -49.9%,latency-budget oracle 0.1018; latency overrun of the energy plan -63.9%,claim=b; convention=all_rails; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,losses 3; rows 24; losing rows: nuScenes oracle brake 30%; nuScenes mono brake 30%; nuScenes mono brake 50%,losses 0; rows 24; losing rows: ,claim=c; convention=all_rails; quantity=energy evaluation rows: wins / losses / rows
energy_module_claims.csv,detail,latency-budget oracle 0.0532; latency overrun of the energy plan +21.5%,latency-budget oracle 0.0535; latency overrun of the energy plan +21.3%,claim=b; convention=as_specified; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.0888; latency overrun of the energy plan +19.0%,latency-budget oracle 0.1018; latency overrun of the energy plan -9.8%,claim=b; convention=as_specified; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -16.5%,latency-budget oracle 0.1018; latency overrun of the energy plan -39.8%,claim=b; convention=as_specified; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,latency-budget oracle 0.1191; latency overrun of the energy plan -49.9%,latency-budget oracle 0.1018; latency overrun of the energy plan -63.9%,claim=b; convention=as_specified; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,detail,losses 4; rows 24; losing rows: nuScenes oracle brake 30%; nuScenes mono brake 30%; nuScenes mono brake 50%; KITTI oracle traj 20%,losses 2; rows 24; losing rows: nuScenes oracle brake 30%; KITTI oracle traj 20%,claim=c; convention=as_specified; quantity=energy evaluation rows: wins / losses / rows
energy_module_claims.csv,holds,True,False,claim=b; convention=module; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,holds,True,False,claim=b; convention=module; quantity=holds (ratio below the ms ratio and more 384 at 20%)
energy_module_claims.csv,holds,True,False,claim=c; convention=module; quantity=reading: R2 does not beat random in any energy row
energy_module_claims.csv,holds,True,False,claim=b; convention=all_rails; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,holds,True,False,claim=b; convention=all_rails; quantity=holds (ratio below the ms ratio and more 384 at 20%)
energy_module_claims.csv,holds,True,False,claim=c; convention=all_rails; quantity=reading: R2 does not beat random in any energy row
energy_module_claims.csv,holds,True,False,claim=b; convention=as_specified; quantity=braking oracle share at 384: energy budget vs latency budget
energy_module_claims.csv,holds,True,False,claim=b; convention=as_specified; quantity=holds (ratio below the ms ratio and more 384 at 20%)
energy_module_claims.csv,holds,True,False,claim=c; convention=as_specified; quantity=reading: R2 does not beat random in any energy row
energy_module_skip_accounting.csv,regime,share_below_positives,at_capacity,section=evaluation; track=KITTI; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,beats_random,False,True,section=evaluation; track=KITTI; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,beats_random,False,True,section=evaluation; track=KITTI; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,beats_random,False,True,section=evaluation; track=KITTI; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,loses_to_random,False,True,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,loses_to_random,False,True,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=oracle
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
energy_module_skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; unit=mJ; signal=R2_cnn_clf; eligible=nan; feasible=nan; ineligible_reason=nan; geometry=mono
objective_swap.csv,argmax_dec,dE_E6_risk_weighted,R1_gbm_clf,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_dE; signal=nan; available=nan
objective_swap.csv,argmax_dec,criticality_cheap,gate_gbm,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_dE; signal=nan; available=nan
objective_swap.csv,argmax_dec,gate_gbm,R1_mlp_reg,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_dE; signal=nan; available=nan
objective_swap.csv,argmax_dec,dE_E6_risk_weighted,R1_gbm_clf,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_risk; signal=nan; available=nan
objective_swap.csv,argmax_dec,criticality_cheap,gate_gbm,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_risk; signal=nan; available=nan
objective_swap.csv,argmax_dec,gate_gbm,R1_mlp_reg,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_risk; signal=nan; available=nan
objective_swap.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,track=KITTI; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_dE; signal=nan; available=nan
objective_swap.csv,argmax_dec,R1_gbm_reg,trivial_ego_speed,track=KITTI; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_risk; signal=nan; available=nan
objective_swap.csv,argmax_dec,uncertainty,gate_gbm,track=KITTI; geometry=mono; system=traj; target=JB; section=compare; objective=E_perc_dE; signal=nan; available=nan
objective_swap.csv,argmax_dec,uncertainty,gate_gbm,track=KITTI; geometry=mono; system=traj; target=JB; section=compare; objective=E_perc_risk; signal=nan; available=nan
objective_swap.csv,argmax_differs,False,True,track=nuScenes; geometry=mono; system=brake; target=J; section=compare; objective=E_perc_risk; signal=nan; available=nan
reference_geometry_sweep.csv,reading,persists without lifting error,geometry-driven,pair=RT-DETR-l 320->640; system=q_traj; section=nan; geometry=nan; reference=nan; reproduced_3dp=nan
skip_accounting.csv,share_skipping_exceeds_nonnegative,True,False,section=evaluation; track=KITTI; geometry=mono; system=brake; target=J; unit=ms; feasible=nan; share_equal=nan
skip_accounting.csv,regime,share_below_positives,at_capacity,section=evaluation; track=KITTI; geometry=oracle; system=brake; target=J; unit=mJ; feasible=nan; share_equal=nan
skip_accounting.csv,regime,share_above_nonnegative,at_capacity,section=evaluation; track=KITTI; geometry=mono; system=brake; target=J; unit=ms; feasible=nan; share_equal=nan
skip_accounting.csv,beats_random,False,True,section=evaluation; track=KITTI; geometry=oracle; system=brake; target=J; unit=ms; feasible=nan; share_equal=nan
skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; geometry=oracle; system=brake; target=J; unit=mJ; feasible=nan; share_equal=nan
skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; geometry=mono; system=brake; target=J; unit=mJ; feasible=nan; share_equal=nan
skip_accounting.csv,loses_to_random,True,False,section=evaluation; track=nuScenes; geometry=mono; system=brake; target=J; unit=mJ; feasible=nan; share_equal=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=gate_ridge; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=traj; target=JB; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_all_draws,True,False,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=gate_ridge; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=trivial_ego_speed; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=traj; target=JB; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=oracle; system=traj; target=JB; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,False,True,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,beats_random_filtered,True,False,section=paired_gain; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0044,scene-0032,section=influence; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0044,scene-0054,section=influence; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0044,scene-0070,section=influence; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R1_gbm_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0003,scene-0044,section=influence; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0032,scene-0024,section=influence; track=nuScenes; geometry=oracle; system=brake; target=J; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0056,scene-0054,section=influence; track=nuScenes; geometry=oracle; system=plan_ade; target=JC_ade; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0069,scene-0070,section=influence; track=nuScenes; geometry=oracle; system=plan_fde; target=JC_fde; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0070,scene-0054,section=influence; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0045,scene-0044,section=influence; track=nuScenes; geometry=mono; system=brake; target=J; split=nan; signal=R1_gbm_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,scene-0024,scene-0071,section=influence; track=nuScenes; geometry=mono; system=plan_fde; target=JC_fde; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0007,0019,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=criticality_cheap; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0019,0009,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0019,0009,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0009,0008,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0008,0019,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0007,0019,section=influence; track=KITTI; geometry=oracle; system=brake; target=J; split=nan; signal=trivial_risk_cheap; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0008,0009,section=influence; track=KITTI; geometry=oracle; system=traj; target=JB; split=nan; signal=R2_cnn_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0009,0019,section=influence; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0009,0008,section=influence; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_mlp_reg; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0008,0009,section=influence; track=KITTI; geometry=mono; system=brake; target=J; split=nan; signal=R1_gbm_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0019,0008,section=influence; track=KITTI; geometry=mono; system=traj; target=JB; split=nan; signal=gate_gbm; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0009,0007,section=influence; track=KITTI; geometry=mono; system=traj; target=JB; split=nan; signal=R1_mlp_clf; matches_3dp=nan
statistics_hardening.csv,most_influential_unit,0008,0009,section=influence; track=KITTI; geometry=mono; system=traj; target=JB; split=nan; signal=R1_gbm_reg; matches_3dp=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
streaming_controllers.csv,hyperparameters,"(100, 1.0, 1.0)","(10, 1.0, 1.0)",section=row; signal=R1_gbm_clf; variant=V1; match_B_point_3dp=nan; match_B_ci_2dp=nan; match_A_point_2dp=nan; policy=D; chosen=nan
